asof,asset,long,short,index
2021-07-08T12:08:01.195786,btc,89.92,160.09,90.59922379466236
2021-07-08T12:09:01.061518,eth,105.95,143.81,103.6076047171836
2021-07-08T12:09:01.489795,btc,89.92,160.09,90.59922379466236
2021-07-08T12:10:00.868433,eth,105.95,143.81,103.6076047171836
2021-07-08T12:10:01.054779,btc,89.92,160.09,90.59922379466236
2021-07-08T12:11:01.130039,eth,105.95,143.81,103.5582841222288
2021-07-08T12:11:01.563719,btc,89.92,160.09,90.59922379466236
2021-07-08T12:12:01.228801,eth,105.95,143.81,103.5582841222288
2021-07-08T12:12:01.519772,btc,89.92,160.09,90.485643990083
2021-07-08T12:13:01.062536,eth,105.95,143.81,103.5582841222288
2021-07-08T12:13:01.431181,btc,89.92,160.09,90.485643990083
2021-07-08T12:14:01.636252,eth,105.95,143.81,103.5582841222288
2021-07-08T12:14:01.840791,btc,89.92,160.09,90.485643990083
2021-07-08T12:15:01.424509,eth,105.95,143.81,103.5582841222288
2021-07-08T12:15:02.178385,btc,89.92,160.09,90.485643990083
2021-07-08T12:16:00.848355,eth,105.95,143.81,103.5582841222288
2021-07-08T12:16:01.131045,btc,89.92,160.09,90.67757647970573
2021-07-08T12:17:00.955414,eth,105.95,143.81,103.59128903421502
2021-07-08T12:17:03.215474,btc,89.92,160.09,90.67757647970573
2021-07-08T12:18:00.945377,eth,105.95,143.81,103.59128903421502
2021-07-08T12:18:01.159474,btc,89.92,160.09,90.67757647970573
2021-07-08T12:19:00.855885,eth,105.95,143.81,103.59128903421502
2021-07-08T12:19:01.355519,btc,89.92,160.09,90.67757647970573
2021-07-08T12:20:08.867423,eth,105.95,143.81,103.59128903421502
2021-07-08T12:20:09.755072,btc,89.92,160.09,90.67757647970573
2021-07-08T12:21:01.217506,eth,105.95,143.81,103.59128903421502
2021-07-08T12:21:01.576988,btc,89.92,160.09,90.75738974413147
2021-07-08T12:22:01.249454,eth,105.95,143.81,103.45364806910118
2021-07-08T12:22:03.506755,btc,89.92,160.09,90.75738974413147
2021-07-08T12:23:00.983709,eth,105.95,143.81,103.45364806910118
2021-07-08T12:23:01.168587,btc,89.92,160.09,90.75738974413147
2021-07-08T12:24:04.557735,eth,105.95,143.81,103.45364806910118
2021-07-08T12:24:05.196241,btc,89.92,160.09,90.75738974413147
2021-07-08T12:25:00.645202,eth,105.95,143.81,103.45364806910118
2021-07-08T12:25:00.783877,btc,89.92,160.09,90.75738974413147
2021-07-08T12:26:01.454486,eth,105.95,143.81,103.39894768844444
2021-07-08T12:26:02.375326,btc,89.92,160.09,89.29518527614293
2021-07-08T12:27:01.050525,eth,105.95,143.81,103.39894768844444
2021-07-08T12:27:01.240428,btc,89.92,160.09,89.29518527614293
2021-07-08T12:28:02.407788,eth,105.95,143.81,103.39894768844444
2021-07-08T12:28:03.053278,btc,89.92,160.09,89.29518527614293
2021-07-08T12:29:00.719733,eth,105.95,143.81,103.39894768844444
2021-07-08T12:29:00.919814,btc,89.92,160.09,89.29518527614293
2021-07-08T12:30:03.978269,eth,105.95,143.81,103.39894768844444
2021-07-08T12:30:04.958887,btc,89.92,160.09,89.29518527614293
2021-07-08T12:31:01.688841,eth,105.95,143.81,103.39894768844444
2021-07-08T12:31:01.854513,btc,89.92,160.09,89.29518527614293
2021-07-08T12:32:02.598422,eth,105.95,143.81,103.39894768844444
2021-07-08T12:32:02.984672,btc,89.92,160.09,89.29518527614293
2021-07-08T12:33:00.707295,eth,105.95,143.81,103.39894768844444
2021-07-08T12:33:00.895562,btc,89.92,160.09,89.29518527614293
2021-07-08T12:34:06.485033,eth,105.95,143.81,103.39894768844444
2021-07-08T12:34:06.881689,btc,89.92,160.09,89.29518527614293
2021-07-08T12:35:01.659372,eth,105.95,143.81,103.39894768844444
2021-07-08T12:35:01.875003,btc,89.92,160.09,89.29518527614293
2021-07-08T12:36:01.848479,eth,105.95,143.81,103.32432646439588
2021-07-08T12:36:09.723184,btc,89.92,160.09,90.56688927754298
2021-07-08T12:37:01.499637,eth,105.95,143.81,103.32432646439588
2021-07-08T12:37:01.721789,btc,89.92,160.09,90.56688927754298
2021-07-08T12:38:04.055887,eth,105.95,143.81,103.32432646439588
2021-07-08T12:38:04.600016,btc,89.92,160.09,90.56688927754298
2021-07-08T12:39:01.370432,eth,105.95,143.81,103.32432646439588
2021-07-08T12:39:01.595734,btc,89.92,160.09,90.56688927754298
2021-07-08T12:40:02.184701,eth,105.95,143.81,103.32432646439588
2021-07-08T12:40:21.633149,btc,89.92,160.09,90.56688927754298
2021-07-08T12:41:01.331219,eth,105.95,143.81,103.32432646439588
2021-07-08T12:41:01.526007,btc,89.92,160.09,90.56688927754298
2021-07-08T12:42:02.574777,eth,105.95,143.81,103.32432646439588
2021-07-08T12:42:03.103522,btc,89.92,160.09,90.56688927754298
2021-07-08T12:43:00.770865,eth,105.95,143.81,103.32432646439588
2021-07-08T12:43:00.986628,btc,89.92,160.09,90.56688927754298
2021-07-08T12:44:01.244933,eth,105.95,143.81,103.32432646439588
2021-07-08T12:44:02.400594,btc,89.92,160.09,90.56688927754298
2021-07-08T12:45:01.343170,eth,105.95,143.81,103.32432646439588
2021-07-08T12:45:01.539185,btc,89.92,160.09,90.56688927754298
2021-07-08T12:46:03.346480,eth,105.95,143.81,103.22399842520728
2021-07-08T12:46:04.055309,btc,89.92,160.09,90.1552743243365
2021-07-08T12:47:00.661255,eth,105.95,143.81,103.22399842520728
2021-07-08T12:47:00.816300,btc,89.92,160.09,90.1552743243365
2021-07-08T12:48:04.041677,eth,105.95,143.81,103.22399842520728
2021-07-08T12:48:05.767187,btc,89.92,160.09,90.1552743243365
2021-07-08T12:49:01.349708,eth,105.95,143.81,103.22399842520728
2021-07-08T12:49:01.560842,btc,89.92,160.09,90.1552743243365
2021-07-08T12:50:02.769166,eth,105.95,143.81,103.22399842520728
2021-07-08T12:50:34.519056,btc,89.92,160.09,89.84591704908429
2021-07-08T12:51:01.041451,eth,105.95,143.81,103.22399842520728
2021-07-08T12:51:01.191888,btc,89.92,160.09,89.84591704908429
2021-07-08T12:52:01.441126,eth,105.95,143.81,103.02591478423042
2021-07-08T12:52:06.591238,btc,89.92,160.09,89.84591704908429
2021-07-08T12:53:01.184769,eth,105.95,143.81,103.02591478423042
2021-07-08T12:53:01.330731,btc,89.92,160.09,89.84591704908429
2021-07-08T12:54:01.219150,eth,105.95,143.81,103.02591478423042
2021-07-08T12:54:01.636852,btc,89.92,160.09,89.84591704908429
2021-07-08T12:55:01.192077,eth,105.95,143.81,103.02591478423042
2021-07-08T12:55:01.396213,btc,89.92,160.09,89.84591704908429
2021-07-08T12:56:01.270030,eth,105.95,143.81,103.02591478423042
2021-07-08T12:56:06.740665,btc,89.92,160.09,89.50656359372043
2021-07-08T12:57:01.244031,eth,105.95,143.81,103.00883610795397
2021-07-08T12:57:01.462230,btc,89.92,160.09,89.50656359372043
2021-07-08T12:58:01.215392,eth,105.95,143.81,103.00883610795397
2021-07-08T12:58:01.797131,btc,89.92,160.09,89.50656359372043
2021-07-08T12:59:01.300598,eth,105.95,143.81,103.00883610795397
2021-07-08T12:59:01.484964,btc,89.92,160.09,89.50656359372043
2021-07-08T13:00:03.418949,eth,105.95,143.81,103.00883610795397
2021-07-08T13:00:04.153949,btc,89.92,160.09,89.50656359372043
2021-07-08T13:01:00.701649,eth,105.95,143.81,103.00883610795397
2021-07-08T13:01:00.886748,btc,89.92,160.09,89.50656359372043
2021-07-08T13:02:03.397629,eth,105.95,143.81,103.00883610795397
2021-07-08T13:02:08.311061,btc,89.92,160.09,89.50656359372043
2021-07-08T13:03:00.836999,eth,105.95,143.81,103.00883610795397
2021-07-08T13:03:00.988634,btc,89.92,160.09,89.50656359372043
2021-07-08T13:04:00.914455,eth,105.95,143.81,103.00883610795397
2021-07-08T13:04:02.219174,btc,89.92,160.09,89.50656359372043
2021-07-08T13:05:00.870643,eth,105.95,143.81,103.00883610795397
2021-07-08T13:05:01.043780,btc,89.92,160.09,89.50656359372043
2021-07-08T13:06:00.956962,eth,105.95,143.81,103.1102200205642
2021-07-08T13:06:01.488420,btc,89.92,160.09,89.55383635051562
2021-07-08T13:07:01.182088,eth,105.95,143.81,103.1102200205642
2021-07-08T13:07:01.353074,btc,89.92,160.09,89.55383635051562
2021-07-08T13:08:00.958843,eth,105.95,143.81,103.1102200205642
2021-07-08T13:08:01.593515,btc,89.92,160.09,89.55383635051562
2021-07-08T13:09:01.587935,eth,105.95,143.81,103.1102200205642
2021-07-08T13:09:01.776471,btc,89.92,160.09,89.55383635051562
2021-07-08T13:10:01.342958,eth,105.95,143.81,103.1102200205642
2021-07-08T13:10:33.766755,btc,89.92,160.09,89.55383635051562
2021-07-08T13:11:01.781903,eth,105.95,143.81,103.1102200205642
2021-07-08T13:11:01.987679,btc,89.92,160.09,89.55383635051562
2021-07-08T13:12:00.512696,eth,105.95,143.81,103.1102200205642
2021-07-08T13:12:03.547245,btc,89.92,160.09,89.55383635051562
2021-07-08T13:13:01.244248,eth,105.95,143.81,103.1102200205642
2021-07-08T13:13:01.397817,btc,89.92,160.09,89.55383635051562
2021-07-08T13:14:00.902273,eth,105.95,143.81,103.1102200205642
2021-07-08T13:14:01.416166,btc,89.92,160.09,89.55383635051562
2021-07-08T13:15:01.421740,eth,105.95,143.81,103.1102200205642
2021-07-08T13:15:01.601722,btc,89.92,160.09,89.55383635051562
2021-07-08T13:16:01.303403,eth,105.95,143.81,103.1102200205642
2021-07-08T13:16:23.118281,btc,89.92,160.09,89.80478353586554
2021-07-08T13:17:02.843973,eth,105.95,143.81,101.68961009088191
2021-07-08T13:17:03.043135,btc,89.92,160.09,89.80478353586554
2021-07-08T13:18:00.529820,eth,105.95,143.81,101.68961009088191
2021-07-08T13:18:00.856052,btc,89.92,160.09,89.80478353586554
2021-07-08T13:19:02.204030,eth,105.95,143.81,101.68961009088191
2021-07-08T13:19:02.714408,btc,89.92,160.09,89.80478353586554
2021-07-08T13:20:01.210509,eth,105.95,143.81,101.68961009088191
2021-07-08T13:20:01.403788,btc,89.92,160.09,89.80478353586554
2021-07-08T13:21:01.229830,eth,105.95,143.81,101.57895085913711
2021-07-08T13:21:04.456773,btc,89.92,160.09,89.65492510085704
2021-07-08T13:22:00.931717,eth,105.95,143.81,101.57895085913711
2021-07-08T13:22:01.157440,btc,89.92,160.09,89.65492510085704
2021-07-08T13:23:00.925375,eth,105.95,143.81,101.57895085913711
2021-07-08T13:23:01.297632,btc,89.92,160.09,89.65492510085704
2021-07-08T13:24:00.827807,eth,105.95,143.81,101.57895085913711
2021-07-08T13:24:01.022840,btc,89.92,160.09,89.65492510085704
2021-07-08T13:25:01.110496,eth,105.95,143.81,101.57895085913711
2021-07-08T13:25:01.828415,btc,89.92,160.09,89.65492510085704
2021-07-08T13:26:01.828524,eth,105.95,143.81,101.40514955325608
2021-07-08T13:26:02.043283,btc,89.92,160.09,96.5345700458984
2021-07-08T13:27:00.736877,eth,105.95,143.81,101.40514955325608
2021-07-08T13:27:02.250093,btc,89.92,160.09,96.5345700458984
2021-07-08T13:28:01.367225,eth,105.95,143.81,101.40514955325608
2021-07-08T13:28:01.542213,btc,89.92,160.09,96.5345700458984
2021-07-08T13:29:01.083736,eth,105.95,143.81,101.40514955325608
2021-07-08T13:29:01.477635,btc,89.92,160.09,96.5345700458984
2021-07-08T13:30:02.847283,eth,105.95,143.81,101.40514955325608
2021-07-08T13:30:18.767792,btc,89.92,160.09,96.5345700458984
2021-07-08T13:31:01.173922,eth,105.95,143.81,101.40514955325608
2021-07-08T13:31:01.378372,btc,89.92,160.09,96.5345700458984
2021-07-08T13:32:01.372750,eth,105.95,143.81,101.40514955325608
2021-07-08T13:32:03.335497,btc,89.92,160.09,96.5345700458984
2021-07-08T13:33:00.881125,eth,105.95,143.81,101.40514955325608
2021-07-08T13:33:01.071818,btc,89.92,160.09,96.5345700458984
2021-07-08T13:34:00.942156,eth,105.95,143.81,101.40514955325608
2021-07-08T13:34:01.323964,btc,89.92,160.09,96.5345700458984
2021-07-08T13:35:00.871636,eth,105.95,143.81,101.40514955325608
2021-07-08T13:35:01.060165,btc,89.92,160.09,96.5345700458984
2021-07-08T13:36:06.397269,eth,105.95,143.81,101.697722295475
2021-07-08T13:36:06.744782,btc,89.92,160.09,89.03625754090405
2021-07-08T13:37:01.149076,eth,105.95,143.81,101.697722295475
2021-07-08T13:37:01.352759,btc,89.92,160.09,89.03625754090405
2021-07-08T13:38:01.407102,eth,105.95,143.81,101.697722295475
2021-07-08T13:38:04.331457,btc,89.92,160.09,89.03625754090405
2021-07-08T13:39:00.880863,eth,105.95,143.81,101.697722295475
2021-07-08T13:39:01.081164,btc,89.92,160.09,89.03625754090405
2021-07-08T13:40:00.996252,eth,105.95,143.81,101.697722295475
2021-07-08T13:40:01.594306,btc,89.92,160.09,89.03625754090405
2021-07-08T13:41:01.102004,eth,105.95,143.81,101.30347382372138
2021-07-08T13:41:01.291023,btc,89.92,160.09,89.03625754090405
2021-07-08T13:42:01.578804,eth,105.95,143.81,101.30347382372138
2021-07-08T13:42:10.308123,btc,89.92,160.09,89.27001352937728
2021-07-08T13:43:00.785083,eth,105.95,143.81,101.30347382372138
2021-07-08T13:43:00.980014,btc,89.92,160.09,89.27001352937728
2021-07-08T13:44:02.255627,eth,105.95,143.81,101.30347382372138
2021-07-08T13:44:06.492606,btc,89.92,160.09,89.27001352937728
2021-07-08T13:45:00.971764,eth,105.95,143.81,101.30347382372138
2021-07-08T13:45:01.119181,btc,89.92,160.09,89.27001352937728
2021-07-08T13:46:00.949967,eth,105.95,143.81,101.30347382372138
2021-07-08T13:46:01.544979,btc,89.92,160.09,90.91720309206566
2021-07-08T13:47:01.412990,eth,105.95,143.81,102.79693827828409
2021-07-08T13:47:01.603936,btc,89.92,160.09,90.91720309206566
2021-07-08T13:48:01.216638,eth,105.95,143.81,102.79693827828409
2021-07-08T13:48:02.411533,btc,89.92,160.09,90.91720309206566
2021-07-08T13:49:01.506262,eth,105.95,143.81,102.79693827828409
2021-07-08T13:49:01.715026,btc,89.92,160.09,90.91720309206566
2021-07-08T13:50:01.234397,eth,105.95,143.81,102.79693827828409
2021-07-08T13:50:06.914511,btc,89.92,160.09,90.91720309206566
2021-07-08T13:51:02.778293,eth,105.95,143.81,101.65881154642469
2021-07-08T13:51:02.982682,btc,89.92,160.09,89.61542946814909
2021-07-08T13:52:00.572410,eth,105.95,143.81,101.65881154642469
2021-07-08T13:52:01.079425,btc,89.92,160.09,89.61542946814909
2021-07-08T13:53:01.035582,eth,105.95,143.81,101.65881154642469
2021-07-08T13:53:01.445019,btc,89.92,160.09,89.61542946814909
2021-07-08T13:54:00.961986,eth,105.95,143.81,101.65881154642469
2021-07-08T13:54:01.412243,btc,89.92,160.09,89.61542946814909
2021-07-08T13:55:01.192452,eth,105.95,143.81,101.65881154642469
2021-07-08T13:55:04.464441,btc,89.92,160.09,89.61542946814909
2021-07-08T13:56:01.057779,eth,105.95,143.81,101.71247457495085
2021-07-08T13:56:01.288129,btc,89.92,160.09,89.50748688335928
2021-07-08T13:57:00.935059,eth,105.95,143.81,101.71247457495085
2021-07-08T13:57:01.524975,btc,89.92,160.09,89.50748688335928
2021-07-08T13:58:01.161781,eth,105.95,143.81,101.71247457495085
2021-07-08T13:58:01.352026,btc,89.92,160.09,89.50748688335928
2021-07-08T13:59:01.045206,eth,105.95,143.81,101.71247457495085
2021-07-08T13:59:01.344914,btc,89.92,160.09,89.50748688335928
2021-07-08T14:00:01.043104,eth,105.95,143.81,101.71247457495085
2021-07-08T14:00:01.250677,btc,89.92,160.09,89.50748688335928
2021-07-08T14:01:04.480341,eth,105.95,143.81,101.71247457495085
2021-07-08T14:01:04.881756,btc,89.92,160.09,89.50748688335928
2021-07-08T14:02:01.469793,eth,105.95,143.81,101.71247457495085
2021-07-08T14:02:01.694296,btc,89.92,160.09,89.50748688335928
2021-07-08T14:03:01.946693,eth,105.95,143.81,101.71247457495085
2021-07-08T14:03:05.469637,btc,89.92,160.09,89.50748688335928
2021-07-08T14:04:01.090602,eth,105.95,143.81,101.71247457495085
2021-07-08T14:04:01.279367,btc,89.92,160.09,89.50748688335928
2021-07-08T14:05:05.933352,eth,105.95,143.81,101.71247457495085
2021-07-08T14:05:06.299173,btc,89.92,160.09,89.50748688335928
2021-07-08T14:06:00.911775,eth,105.95,143.81,101.71078119416784
2021-07-08T14:06:01.109994,btc,89.92,160.09,90.03007675035563
2021-07-08T14:07:04.231399,eth,105.95,143.81,101.71078119416784
2021-07-08T14:07:04.609991,btc,89.92,160.09,90.03007675035563
2021-07-08T14:08:01.069792,eth,105.95,143.81,101.71078119416784
2021-07-08T14:08:01.270200,btc,89.92,160.09,90.03007675035563
2021-07-08T14:09:00.909640,eth,105.95,143.81,101.71078119416784
2021-07-08T14:09:01.360246,btc,89.92,160.09,90.03007675035563
2021-07-08T14:10:00.830711,eth,105.95,143.81,101.71078119416784
2021-07-08T14:10:00.997032,btc,89.92,160.09,90.03007675035563
2021-07-08T14:11:01.637372,eth,105.95,143.81,102.1079981273662
2021-07-08T14:11:03.629358,btc,89.92,160.09,89.90725685392262
2021-07-08T14:12:01.082722,eth,105.95,143.81,102.1079981273662
2021-07-08T14:12:01.319641,btc,89.92,160.09,89.90725685392262
2021-07-08T14:13:00.993561,eth,105.95,143.81,102.1079981273662
2021-07-08T14:13:01.424034,btc,89.92,160.09,89.90725685392262
2021-07-08T14:14:00.840620,eth,105.95,143.81,102.1079981273662
2021-07-08T14:14:01.036067,btc,89.92,160.09,89.90725685392262
2021-07-08T14:15:00.883713,eth,105.95,143.81,102.1079981273662
2021-07-08T14:15:01.575011,btc,89.92,160.09,89.90725685392262
2021-07-08T14:16:06.716473,eth,105.95,143.81,101.84804733371831
2021-07-08T14:16:07.418885,btc,89.92,160.09,89.96256114075435
2021-07-08T14:17:01.033286,eth,105.95,143.81,101.84804733371831
2021-07-08T14:17:01.234610,btc,89.92,160.09,89.96256114075435
2021-07-08T14:18:00.982206,eth,105.95,143.81,101.84804733371831
2021-07-08T14:18:01.653093,btc,89.92,160.09,89.96256114075435
2021-07-08T14:19:01.384718,eth,105.95,143.81,101.84804733371831
2021-07-08T14:19:01.587476,btc,89.92,160.09,89.96256114075435
2021-07-08T14:20:01.064373,eth,105.95,143.81,101.84804733371831
2021-07-08T14:20:04.537414,btc,89.92,160.09,89.96256114075435
2021-07-08T14:21:02.237910,eth,105.95,143.81,101.81505730931373
2021-07-08T14:21:02.743418,btc,89.92,160.09,89.77603583636542
2021-07-08T14:22:01.313620,eth,105.95,143.81,101.81505730931373
2021-07-08T14:22:04.252384,btc,89.92,160.09,89.77603583636542
2021-07-08T14:23:01.184255,eth,105.95,143.81,101.81505730931373
2021-07-08T14:23:02.044995,btc,89.92,160.09,89.77603583636542
2021-07-08T14:24:00.436134,eth,105.95,143.81,101.81505730931373
2021-07-08T14:24:01.035658,btc,89.92,160.09,89.77603583636542
2021-07-08T14:25:03.234118,eth,105.95,143.81,101.81505730931373
2021-07-08T14:25:03.705296,btc,89.92,160.09,89.77603583636542
2021-07-08T14:26:01.545683,eth,105.95,143.81,101.72480579803391
2021-07-08T14:26:01.760215,btc,89.92,160.09,89.53589967488207
2021-07-08T14:27:01.483137,eth,105.95,143.81,101.72480579803391
2021-07-08T14:27:01.909187,btc,89.92,160.09,89.53589967488207
2021-07-08T14:28:01.913715,eth,105.95,143.81,101.72480579803391
2021-07-08T14:28:02.838825,btc,89.92,160.09,89.53589967488207
2021-07-08T14:29:01.451876,eth,105.95,143.81,101.72480579803391
2021-07-08T14:29:01.701549,btc,89.92,160.09,89.53589967488207
2021-07-08T14:30:01.537837,eth,105.95,143.81,101.72480579803391
2021-07-08T14:30:17.815314,btc,89.92,160.09,89.53589967488207
2021-07-08T14:31:01.611489,eth,105.95,143.81,101.45713178282925
2021-07-08T14:31:01.823717,btc,89.92,160.09,89.79076182065316
2021-07-08T14:32:01.861201,eth,105.95,143.81,101.45713178282925
2021-07-08T14:32:34.937976,btc,89.92,160.09,89.79076182065316
2021-07-08T14:33:01.672056,eth,105.95,143.81,101.45713178282925
2021-07-08T14:33:01.888104,btc,89.92,160.09,89.79076182065316
2021-07-08T14:34:01.566737,eth,105.95,143.81,101.45713178282925
2021-07-08T14:34:03.506045,btc,89.92,160.09,89.79076182065316
2021-07-08T14:35:06.620605,eth,105.95,143.81,101.45713178282925
2021-07-08T14:35:07.030625,btc,89.92,160.09,89.79076182065316
2021-07-08T14:36:00.839409,eth,105.95,143.81,101.43994164649696
2021-07-08T14:36:00.983121,btc,89.92,160.09,89.79076182065316
2021-07-08T14:37:00.747515,eth,105.95,143.81,101.43994164649696
2021-07-08T14:37:01.206880,btc,89.92,160.09,89.86569524143782
2021-07-08T14:38:01.298126,eth,105.95,143.81,101.43994164649696
2021-07-08T14:38:01.505490,btc,89.92,160.09,89.86569524143782
2021-07-08T14:39:01.086436,eth,105.95,143.81,101.43994164649696
2021-07-08T14:39:03.036972,btc,89.92,160.09,89.86569524143782
2021-07-08T14:40:01.035633,eth,105.95,143.81,101.43994164649696
2021-07-08T14:40:01.231757,btc,89.92,160.09,89.86569524143782
2021-07-08T14:41:00.753750,eth,105.95,143.81,101.43994164649696
2021-07-08T14:41:01.335423,btc,89.92,160.09,89.65397668362966
2021-07-08T14:42:01.499393,eth,105.95,143.81,100.99804080974977
2021-07-08T14:42:01.711779,btc,89.92,160.09,89.65397668362966
2021-07-08T14:43:01.215131,eth,105.95,143.81,100.99804080974977
2021-07-08T14:43:01.498594,btc,89.92,160.09,89.65397668362966
2021-07-08T14:44:01.620721,eth,105.95,143.81,100.99804080974977
2021-07-08T14:44:01.902758,btc,89.92,160.09,89.65397668362966
2021-07-08T14:45:01.420295,eth,105.95,143.81,100.99804080974977
2021-07-08T14:45:09.410717,btc,89.92,160.09,89.65397668362966
2021-07-08T14:46:01.326852,eth,105.95,143.81,100.8011662615497
2021-07-08T14:46:01.528270,btc,89.92,160.09,89.72004904541583
2021-07-08T14:47:01.062992,eth,105.95,143.81,100.8011662615497
2021-07-08T14:47:04.251561,btc,89.92,160.09,89.72004904541583
2021-07-08T14:48:01.334716,eth,105.95,143.81,100.8011662615497
2021-07-08T14:48:01.522505,btc,89.92,160.09,89.72004904541583
2021-07-08T14:49:00.993023,eth,105.95,143.81,100.8011662615497
2021-07-08T14:49:02.327025,btc,89.92,160.09,89.72004904541583
2021-07-08T14:50:11.219069,eth,105.95,143.81,100.8011662615497
2021-07-08T14:50:11.577775,btc,89.92,160.09,89.72004904541583
2021-07-08T14:51:01.006182,eth,105.95,143.81,100.8011662615497
2021-07-08T14:51:01.269885,btc,89.92,160.09,89.3426481106164
2021-07-08T14:52:01.536140,eth,105.95,143.81,100.58511102414333
2021-07-08T14:52:03.308179,btc,89.92,160.09,89.3426481106164
2021-07-08T14:53:00.837656,eth,105.95,143.81,100.58511102414333
2021-07-08T14:53:01.056320,btc,89.92,160.09,89.3426481106164
2021-07-08T14:54:00.792408,eth,105.95,143.81,100.58511102414333
2021-07-08T14:54:01.315789,btc,89.92,160.09,89.3426481106164
2021-07-08T14:55:00.867149,eth,105.95,143.81,100.58511102414333
2021-07-08T14:55:01.057877,btc,89.92,160.09,89.3426481106164
2021-07-08T14:56:01.056541,eth,105.95,143.81,100.58511102414333
2021-07-08T14:56:05.104257,btc,89.92,160.09,89.7008842146388
2021-07-08T14:57:00.714209,eth,105.95,143.81,100.51670821231487
2021-07-08T14:57:00.909874,btc,89.92,160.09,89.7008842146388
2021-07-08T14:58:02.445717,eth,105.95,143.81,100.51670821231487
2021-07-08T14:58:04.855900,btc,89.92,160.09,89.7008842146388
2021-07-08T14:59:01.426312,eth,105.95,143.81,100.51670821231487
2021-07-08T14:59:01.593430,btc,89.92,160.09,89.7008842146388
2021-07-08T15:00:02.423451,eth,105.95,143.81,100.51670821231487
2021-07-08T15:01:01.310756,eth,105.95,143.81,101.9154838437149
2021-07-08T15:01:03.429206,btc,89.92,160.09,89.68788805394708
2021-07-08T15:01:07.173139,btc,89.92,160.09,89.68788805394708
2021-07-08T15:02:01.432180,eth,105.95,143.81,101.9154838437149
2021-07-08T15:02:05.669155,btc,89.92,160.09,89.68788805394708
2021-07-08T15:03:01.177241,eth,105.95,143.81,101.9154838437149
2021-07-08T15:03:01.625723,btc,89.92,160.09,89.68788805394708
2021-07-08T15:04:04.338144,eth,105.95,143.81,101.9154838437149
2021-07-08T15:04:04.941426,btc,89.92,160.09,89.68788805394708
2021-07-08T15:05:01.497917,eth,105.95,143.81,101.9154838437149
2021-07-08T15:05:01.703015,btc,89.92,160.09,89.68788805394708
2021-07-08T15:06:01.554868,eth,105.95,143.81,101.93862482745864
2021-07-08T15:06:02.189945,btc,89.92,160.09,89.43764753303425
2021-07-08T15:07:00.840714,eth,105.95,143.81,101.93862482745864
2021-07-08T15:07:01.039157,btc,89.92,160.09,89.43764753303425
2021-07-08T15:08:07.384889,eth,105.95,143.81,101.93862482745864
2021-07-08T15:08:07.787445,btc,89.92,160.09,89.43764753303425
2021-07-08T15:09:01.608176,eth,105.95,143.81,101.93862482745864
2021-07-08T15:09:01.814848,btc,89.92,160.09,89.43764753303425
2021-07-08T15:10:01.540072,eth,105.95,143.81,101.93862482745864
2021-07-08T15:10:04.167799,btc,89.92,160.09,89.43764753303425
2021-07-08T15:11:00.997002,eth,105.95,143.81,102.19381459922904
2021-07-08T15:11:01.192505,btc,89.92,160.09,89.34795213649554
2021-07-08T15:12:01.055572,eth,105.95,143.81,102.19381459922904
2021-07-08T15:12:01.474950,btc,89.92,160.09,89.34795213649554
2021-07-08T15:13:01.215039,eth,105.95,143.81,102.19381459922904
2021-07-08T15:13:01.444908,btc,89.92,160.09,89.34795213649554
2021-07-08T15:14:01.346402,eth,105.95,143.81,102.19381459922904
2021-07-08T15:14:02.745500,btc,89.92,160.09,89.34795213649554
2021-07-08T15:15:01.596558,eth,105.95,143.81,102.19381459922904
2021-07-08T15:15:01.811848,btc,89.92,160.09,89.34795213649554
2021-07-08T15:16:04.628448,eth,105.95,143.81,100.59739905309432
2021-07-08T15:16:05.047988,btc,89.92,160.09,89.16522317133015
2021-07-08T15:17:00.872942,eth,105.95,143.81,100.59739905309432
2021-07-08T15:17:01.098715,btc,89.92,160.09,89.16522317133015
2021-07-08T15:18:06.323677,eth,105.95,143.81,100.59739905309432
2021-07-08T15:18:06.723434,btc,89.92,160.09,89.16522317133015
2021-07-08T15:19:01.555815,eth,105.95,143.81,100.59739905309432
2021-07-08T15:19:01.754556,btc,89.92,160.09,89.16522317133015
2021-07-08T15:20:08.918275,eth,105.95,143.81,100.59739905309432
2021-07-08T15:20:09.418523,btc,89.92,160.09,89.16522317133015
2021-07-08T15:21:01.424663,eth,105.95,143.81,100.70797206275286
2021-07-08T15:21:01.668805,btc,89.92,160.09,89.38938626079872
2021-07-08T15:22:01.439478,eth,105.95,143.81,100.70797206275286
2021-07-08T15:22:02.099962,btc,89.92,160.09,89.38938626079872
2021-07-08T15:23:00.984731,eth,105.95,143.81,100.70797206275286
2021-07-08T15:23:01.173530,btc,89.92,160.09,89.38938626079872
2021-07-08T15:24:08.270672,eth,105.95,143.81,100.70797206275286
2021-07-08T15:24:09.054087,btc,89.92,160.09,89.38938626079872
2021-07-08T15:25:00.871808,eth,105.95,143.81,100.70797206275286
2021-07-08T15:25:01.072130,btc,89.92,160.09,89.38938626079872
2021-07-08T15:26:00.846021,eth,105.95,143.81,100.70797206275286
2021-07-08T15:26:01.372943,btc,89.92,160.09,89.414957789374
2021-07-08T15:27:01.684808,eth,105.95,143.81,100.6965875702467
2021-07-08T15:27:01.888422,btc,89.92,160.09,89.414957789374
